story_id,n_authors,seed_handle,seed_followers,seed_suspicion,seed_in_coord,fringe_seeded,picked_up_by_big,big_handle,lag_to_big_h,early_in_coord,text
159,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Bedwetting past 16? What doctors say https://t.co/iinKA7nC1C
160,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Why people are staring at you

https://t.co/TjkdrTvaZY"
161,6,Info_Seru77,5.0,0.262,False,True,False,,,0,"⚽️🔥 PROVIDER TERBARU SABA SPORTS HADIR DI EXOTOTO! 🔥⚽️

🎯 Main lebih seru dengan odds kompetitif setiap hari!
"
162,6,karumipeter0,2733.0,0.188,False,False,False,,,2,United opposition to join Linda mwananchi
163,3,AmB1126__,74.0,0.291,False,True,False,,,0,@kissanaLilian @Chuck_Saucisse @AlertesInfos Y’en a ras le cul des ignorants pas foutus de savoir ce que c’est
164,6,dkmaraga,930610.0,0.001,False,False,True,dkmaraga,0.0,0,"It is with deep sadness and reflection that I have learned of the passing of Hon. Abubakar Zein Abubakar.

Abu"
165,2,Stock_Screener2,2966.0,0.035,False,False,False,,,0,"Hot stocks: $IGAC, $TWFG, or $SABA?
I've created a WhatsApp group, and all stock investors are welcome to join"
166,3,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Senate committee issues arrest warrant against Isiolo Governor Abdi Guyo after he failed to appear before it t
167,4,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,Ruto reaffirms Kenya's commitment to universal clean cooking by 2028 https://t.co/NYwK7LT2u4
168,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Leaders threaten Amboseli takeover, cite delay in remitting park revenues 
https://t.co/C0Ooy7bbxD"
169,5,MarthaKarua,1762039.0,0.056,False,False,True,MarthaKarua,0.0,0,"Today, I’m joining fellow advocates and the @LawSocietyofKe in a March for Justice following the tragic deaths"
170,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"I was offered 50 percent pay cut. Do I take it or quit? 
https://t.co/clmFr7fUYm"
171,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Four Kenyans are facing deportation from the US after being arrested by Immigration and Customs Enforcement ag
172,5,MarthaKarua,1762039.0,0.056,False,False,True,MarthaKarua,0.0,0,"PRESS STATEMENT | 10th July 2026

""PLP’s Martha Karua Attacked at Gatoto Primary School Following Police Defia"
173,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"How bizarre ‘disappearing private parts’ rumour sparked panic, mob killings at the Coast 
https://t.co/595zHsS"
174,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Inside Lavington's Holy Cross Church and the Catholic movement challenging Pope Leo’s authority https://t.co/A
175,6,CaptainKipkorir,15806.0,0.118,False,False,True,omwambaKE,3.1,0,Deputy President Prof. Kithure Kindiki today donated a new vehicle to the Methodist Church in Kenya for use by
176,4,itskipronoh,224584.0,0.07,False,False,True,itskipronoh,0.0,0,"Jeremiah Kioni has dared John Methu, Ndindi Nyoro, and Irungu Kang’ata to resign from UDA and seek fresh elect"
177,5,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Suspect allegedly involved in robbery at a restaurant in Spring Valley gunned down after a shootout with polic
178,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Ex-inmate returns to thank magistrate who jailed him https://t.co/pPGMvpXWRM
179,5,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"HIGH COURT orders IG Douglas Kanja and DCI  Mohamed Amin to appear in person on July 20, 2026 to explain where"
180,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Stellah Bosire: Cabinet secretaries, politics and public stewardship 
https://t.co/rPTe0tUpYJ"
181,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Kenyan truck driver in US dies after vehicle plunges into pond 
https://t.co/WzIezQof8n"
182,6,FroemelAndy,19031.0,0.226,False,False,False,,,0,@Keir_Starmer You left Britain with people in prison for tweets and a worse then ever migrant invasion. You ar
183,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Africa’s creative economy isn’t just growing — it’s becoming the heartbeat of global influence.

From music an"
184,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"UDA members in Bungoma raise alarm over the party's declining popularity, cite grassroots exclusion

Video by "
185,6,aminata_kasa,43819.0,0.048,False,False,True,StanysBujakera,2.5,0,"Kinshasa : Les bâtisseurs du Service National déjà en action sur terrain. Le Général Kasongo Kabwik, le patron"
186,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Schools issue mumps alerts as infections spread through Nairobi #HealthyNation 
https://t.co/PjqRQUbb2h"
187,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"The Covid-19 effect: How pandemic shaped Kenyans’ view of ‘home’ 
https://t.co/5FXKA4AY2q"
188,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Chief Justice Martha Koome has challenged the new President of the Court of Appeal, Justice Gatembu Kairu, to "
189,3,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Scores of people were injured as suspected hired goons attempted to block Linda Mwananchi convoy at Keumbu in 
190,3,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"It's a love story: Taylor Swift and Travis Kelce are married 
https://t.co/QxHXhfzEm6"
191,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"This Sunday, #Twende is taking you to Kenya's far north, Marsabit County! 

From where the deserts meet the fo"
192,4,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Treasury Cabinet Secretary John Mbadi has defended the government's partial divestiture of its Safaricom PLC s
193,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"MPs back six-point plan to revive ailing Moi University 
https://t.co/m52JxnhjYR"
194,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"We're excited to introduce #HealthyNationNTV, NTV Kenya's new weekly health and wellness show.

Every day, the"
195,5,generali_osumo,56484.0,0.007,False,False,True,SokoAnalyst,145.0,0,"I strongly condemn the violent attack targeting leaders participating in the Linda Mwananchi tour in Keumbu, K"
196,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Amid the surge in highway robberies, police have revealed the shocking tricks the thugs use to lay traps for t"
197,4,DerrickShabz,13123.0,0.157,False,False,False,,,0,Edwin Sifuna has found the trick of ensuring Didmus Barasa doesnt embarrass him by going away with the people.
198,3,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Vast crowds of Iranians loyal to the Islamic republic massed in Tehran on Saturday to begin almost a week of f
199,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Why teachers’ delayed payments threaten national exams https://t.co/JApm1Hdf1N https://t.co/vu8UOIM8QF
200,3,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Matiang’i, Karua, Orengo: Opposition candidate choice will not be a boardroom deal

https://t.co/8umlOks4Zd"
201,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Peak tourism, rising costs: Operators protest raft of new levies as State targets Sh1trn in earnings 
https://"
202,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Court upholds that Uhuru-era Sh1.5bn Ruaraka schools land payment to businessman Mburu was irregular 
https://"
203,5,omwambaKE,1319220.0,0.086,False,False,True,omwambaKE,0.0,0,Nyaribari Chache NG-CDF officer has been arrested in the ongoing crackdown on suspects who attacked the Linda 
204,5,MzalendoWatch,63600.0,0.074,False,False,True,IEBCKenya,51.7,0,The @IEBCKenya invites the public to submit memoranda on the Draft Election Campaign Financing Regulations and
205,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Bill seeks single agency to protect intellectual property rights https://t.co/jUaVVDIuJ9
206,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,From matatus to mythical guests: Google’s Sh129m fund to finance the future of African gaming https://t.co/AxN
207,3,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Family demands justice after man fell from speeding vehicle during Linda Mwananchi rally in Kisii https://t.co
208,2,RealMatiangi,25893.0,0.006,False,False,True,EugeneLWamalwa,124.6,0,"This morning, I held a productive engagement with a section of Jubilee Party aspirants from Nyeri County. We h"
209,5,martolishez,3030.0,0.213,True,False,False,,,3,@WilliamsRuto You are working Mr president https://t.co/gaeTrcaefL
210,5,ClareAntonys,6.0,0.544,False,True,False,,,0,@Maskani254 @kawive @TISAKenya @nisisikenya Saba Saba is not just a date in history—it is a reminder that the 
211,5,Bill_Valar,19820.0,0.285,False,False,False,,,1,I am very sure that DCP will win in Ol kalou 🔥🔥 https://t.co/7GPJ29NG0x
212,5,KarisKhali,90.0,0.129,True,True,False,,,1,@Kenyans North eastern wanajengewa stadium Pekee😂😂😂 @HonAdenDuale
213,3,MusaliaMudavadi,1402090.0,0.004,False,False,True,MusaliaMudavadi,0.0,0,"Agriculture remains one of the strongest pillars of Kenya's economy, and strengthening partnerships across the"
214,5,GlobMoneyAgenda,337.0,0.453,True,True,True,Kenyans,15.7,2,"@WilliamsRuto Registration numbers are encouraging, but how many of the 32 million have successfully received "
215,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,#FIFAWorldCup: Round of 16: Three more quarter-final spots up for grabs on Tuesday as defending champions Arge
216,4,bosco_nyiendo,65.0,0.279,False,True,False,,,0,@MrKipkalya @GeorgeNatembeya @edwinsifuna The King is dead long live the King
217,3,BBCWorld,42202417.0,0.15,False,False,True,BBCWorld,0.0,0,China sentences official to death for taking $325m in bribes https://t.co/dsoeusMq0p
218,4,jmuragengunjiri,5171.0,0.038,False,False,True,Kenyans,2.4,0,"The two speed boats delivered to Gwa Kiongo dam, Ol Kalou 😅🤣😂 https://t.co/KITOa3HTf8"
219,5,mbugua_mh,613.0,0.148,False,True,True,K24Tv,217.7,0,@Fredrick_Ohorre What we are witnessing is pre-election violence and dont forget next year we will still have 
220,4,esteem_joel,290.0,0.219,False,True,True,Bookten8,197.3,1,Matiangi is not an option.
221,4,DrBakariNgengi,3117.0,0.188,False,False,True,ntvkenya,49.8,0,"A geopolitical strategist's assessment: How global interests could shape Kenya's 2027 election

A 🧵"
222,2,GablesGables5,1424.0,0.208,False,False,False,,,0,"OMG! Erdogan has repeatedly threatened Israel, cracked down on political opposition, carried out military camp"
223,5,Gitz__,57406.0,0.157,False,False,False,,,0,"Fungeni Laptops !

IEBC wamedelete our voter details from their database ndo tusipige kura."
224,5,felix_asoha,4395.0,0.182,False,False,True,TheStarKenya,2.2,0,Wiper leader Kalonzo Musyoka calls for the immediate release of people arrested during today's Saba Saba comme
225,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Justice Omondi Tunya leaves complex judicial legacy

https://t.co/nKdt3V2UK1 https://t.co/YjOoyL7KEI"
226,5,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,Zimbabwe president signs into law constitutional change extending term https://t.co/tLEIrQbs0o
227,3,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Safaricom shareholders to vote on Vodafone Kenya's power to pick CEO 
https://t.co/ZPtiymluLa"
228,5,HEBabuOwino,324342.0,0.022,False,False,True,HEBabuOwino,0.0,0,"Today at Milimani Law Courts, we represented young Kenyans who were arrested during the Saba Saba commemoratio"
229,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Anti-FGM Board under fire over Sh100 million spending, campaign details #NationGender 
https://t.co/VFxSiA48H1"
230,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,"LSK demands probe on death of advocates, announce nationwide protest on Friday https://t.co/aGMPmlUrED https:/"
231,4,Eriqojunior1,353.0,0.186,False,True,False,,,0,"@kipmurkomen Gachagua this Gachagua that, how about this Mr incompetent!!!! https://t.co/Q6nm6yjMJ6"
232,4,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,CS Ruku hands Ksh.6.2 billion payroll fraud audit to DCI for criminal investigations https://t.co/3ru2d1n6Vb
233,5,UTDTrey,1772731.0,0.138,False,False,True,UTDTrey,0.0,0,"@David_Ornstein @TheAthleticFC Arsenal will definitely get him, I know how this goes"
234,3,alfredarapketer,162952.0,0.008,False,False,True,alfredarapketer,0.0,0,"We are sorry the great people of Ol Kalou Constituency!
We were not familiar with your game!
😂😂😂😂😂😂 https://t."
235,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Employees accuse ex-Epra chief of torture over Sh96m dispute 
https://t.co/1vTj2pKigJ"
236,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"When your dream home becomes a burden 
https://t.co/7FBUEkwPey"
237,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Cervical cancer now Kenya’s deadliest cancer, WHO report shows #HealthyNation 
https://t.co/n4C7tB0SAp"
238,5,DenisKyaloKe,9620.0,0.308,False,False,False,,,0,Beneficiaries should remember that NYOTA grants are completely free. Never pay anyone to access your allocatio
239,3,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Widows of former MP Mark Too are embroiled in a legal battle over the late MP's multi-million properties.
The "
240,4,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"TREASURY CS John Mbadi appoints James Mworia, Fahima Ali, Christopher Kibui, Latoya Ouna, Lawrence Kibet and M"
241,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"What it will take Okutoyi to play at the Grand Slam 
https://t.co/oozPBofbex"
242,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Mass defections rock major parties ahead of 2027 
https://t.co/OUb4zYYDH9"
243,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"By-election gift: Mbeere North residents demand return of removed transformers 
https://t.co/ul8mBW3e5L"
244,5,Lightcasttvke,8325.0,0.026,False,False,True,Kenyans,1.7,0,"""I might have my own issues with ODM, but I continue to be very proud of the work that we have done in produci"
245,2,trondao,1762907.0,0.019,False,False,True,trondao,0.0,0,"TRC20-USDT on TRON surpassed 90B.

On TRON, the numbers speak for themselves:
🔺74.9M holding accounts
🔺2.4M+ d"
246,3,PeopleDailyKe,241444.0,0.116,False,False,True,PeopleDailyKe,0.0,0,"Linda Mwananchi raises alarm over IEBC election system procurement

Read the whole story here: https://t.co/uw"
247,5,RealMatiangi,25893.0,0.006,False,False,True,Kenyans,0.9,0,"I was pleased to receive H.E. Gideon Behar, Ambassador of the State of Israel to Kenya, for a courtesy call.

"
248,4,by_Moseti,11627.0,0.214,False,False,False,,,0,Legal frameworks ensure that no official is above the party constitution. The removal of Edwin Sifuna represen
249,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,The government's generosity towards residents of Ol Kalou has increased dramatically during the ongoing campai
250,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Fifa World Cup: Tournament breaks record for coaching casualties 
https://t.co/RMDxr6Ns2l"
251,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Barely months after the Linda Mwananchi movement emerged as one of the loudest opposition voices against Presi
252,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"The construction of a 1,000-bed students' hostel at Jaramogi Oginga Odinga University of Science and Technolog"
253,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Political differences between William Ruto and former Deputy President Rigathi Gachagua continue to widen as t
254,5,Itsheatherke,12746.0,0.177,False,False,False,,,0,@Qellaah A strong warning has been sent to Mt Kenya relatives explaining that careless political rhetoric risk
255,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Saccos Bill: What members stand to gain, changes MPs want enacted 
https://t.co/AaNwhxbqfP"
256,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Apartment prices in Kenya continue to drop 
https://t.co/6dCFqjVFGI"
257,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Families of three missing men have moved to the High Court seeking orders compelling Inspector General Douglas
258,3,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,Thika High student dies after fall during fight in school https://t.co/TRT8wxzVCm
259,4,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,"Ol-Kalou: Gachagua demands:

Gachagua demands withdrawal of plain clothes police officers

Gachagua: Officers "
260,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,At least 15 people killed after speedboat carrying Indian tourists capsizes off southern Vietnam's Phu Quoc Is
